"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionControl","TowersKilled","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","CCDuration","AvgGameLength"
"ObiwanCaBoneMe",2.64,7.50,5.30,6.50,0,6,1,3,0,50,1,9,12,2,4,44,94.90,1897.7
"Sesshomar",2.35,3.10,4.90,8.40,7,2,1,0,0,50,21,5,19,6,2,44,215.37,1932.1
"aburntrose",3.67,6.50,3.90,7.80,1,3,4,2,0,90,9,14,21,6,4,49,130.95,1775.3
"cheesybacon22",3.31,1.20,5.20,16.00,0,0,0,0,10,80,35,1,23,3,5,54,21.08,2107.2
"Path Revisited",5.09,7.70,3.20,8.60,5,1,4,0,0,60,4,14,16,4,4,62,48.55,1825.9
"scooter780",1.49,5.10,8.70,7.90,0,6,2,0,2,30,12,5,15,2,2,46,116.18,2039.6
"The Real Heimer",2.27,6.80,6.30,7.50,7,0,2,1,0,50,19,14,17,2,8,50,102.05,2151.1
"Hoodie Allen",2.82,5.20,4.90,8.60,3,3,2,0,2,50,2,12,23,1,8,47,83.47,2204.5
"CJ2SIK",1.46,6.00,8.90,7.00,2,0,1,7,0,40,5,16,18,5,5,45,40.00,2289.1
"Mr Caruso",2.77,7.80,5.60,7.70,0,1,0,9,0,60,0,22,18,5,8,54,21.15,2111.6
"jaschen",3.12,7.90,4.90,7.40,0,4,0,6,0,70,0,18,19,6,5,52,110.60,1989.4
"springjin",2.45,3.70,4.20,6.60,0,2,3,0,5,30,2,3,8,1,1,50,42.65,1743.2
"Blendsomefruit",3.22,9.10,5.50,8.60,1,0,7,2,0,50,4,5,18,1,2,55,87.20,2011.8
"omgcrayolamarker",2.14,3.50,6.50,10.40,0,2,2,2,4,30,19,1,18,3,1,52,168.23,1974
"TylerM xDD",1.66,3.80,7.00,7.80,0,3,2,1,4,40,0,5,13,0,1,51,45.50,1811.2
"Alinabot",2.61,6.50,6.20,9.70,5,0,2,0,3,60,10,9,14,8,2,53,78.40,1958.8
"kachinba",2.29,6.30,7.00,9.70,0,0,1,6,3,40,6,10,20,3,4,49,26.02,1977.8
"Zjx Victor",1.69,4.30,7.20,7.90,3,2,0,5,0,20,0,11,10,1,1,47,60.37,1918.4
"pi314159",2.82,6.80,5.50,8.70,4,1,5,0,0,50,6,10,16,2,3,57,68.52,1828.3
"ToastyBagelz",4.03,6.30,3.90,9.40,3,6,0,1,0,50,11,10,16,1,3,55,139.52,2095.9
"Puck689",2.73,6.00,4.80,7.10,3,3,2,0,2,40,4,4,11,2,4,51,66.18,1930.7
"Fryingpanboy",3.41,0.80,4.60,14.90,0,0,0,0,10,80,0,5,26,6,6,51,24.35,2103.8
"mania3x",5.59,10.20,3.20,7.70,0,8,0,2,0,100,2,14,25,0,0,56,176.15,1767.4
"BIG BIG XI",2.45,8.60,7.10,8.80,0,0,5,4,1,50,0,11,17,0,4,56,24.27,2149.9
"MightyMouseMatt",1.60,5.70,8.10,7.30,0,3,4,2,1,20,0,2,13,1,1,42,99.40,2025
"FurryFluffyFoxy",2.54,4.40,4.80,7.80,2,5,0,2,1,60,6,6,18,4,2,46,76.25,1901.4
"DaBaier",4.00,1.80,3.90,13.80,1,0,0,1,8,100,21,11,26,6,3,46,65.00,1878.7
"Finessen God",3.00,8.40,5.80,9.00,6,0,0,4,0,60,4,9,19,3,2,46,99.30,2077
"Pepper Eater",1.92,6.40,7.10,7.20,2,5,2,0,1,30,11,6,18,0,5,49,76.58,2088.1
"wingdagger7",3.23,6.10,3.90,6.50,1,3,6,0,0,50,7,8,11,5,4,47,48.37,1853
"PandaTV XIA",2.33,11.30,8.60,8.70,5,0,5,0,0,40,2,6,12,2,2,55,102.87,2091
"wbh520",2.79,1.20,5.20,13.30,0,1,0,3,6,70,0,8,14,1,3,48,19.83,1934.1
"Vexdra",2.78,5.30,5.10,8.90,0,3,0,6,1,40,8,5,18,2,3,46,48.98,2038
"PaPaPa Feeder",2.78,7.60,6.50,10.50,0,4,1,5,0,40,1,8,17,3,6,59,54.20,2057.4
"Spooky Tooth",3.04,7.60,4.70,6.70,0,0,8,2,0,60,10,11,13,5,1,52,41.30,1797.6
"Snoop Dongg",4.14,1.00,4.40,17.20,0,0,0,0,10,60,10,2,15,4,2,54,217.95,2018.8
"Titlenamehere",2.76,6.10,4.50,6.30,5,0,4,1,0,60,16,20,22,2,5,40,68.50,2126.7
"Magikarpolio",1.53,4.80,6.80,5.60,5,0,4,0,1,20,0,1,10,1,5,46,20.95,2038
"Lulö",1.45,4.50,7.60,6.50,3,0,6,0,1,60,0,4,15,2,3,34,24.37,2067.3
"BosnianxBeast",1.62,7.30,7.40,4.70,5,0,5,0,0,30,0,12,10,0,1,46,28.87,1810.5
"Cody Banks",2.58,5.80,5.20,7.60,1,0,9,0,0,40,15,6,14,1,2,50,38.67,2018.3
"Waw",1.12,5.60,10.60,6.30,0,0,2,8,0,20,0,4,11,0,4,43,21.13,2066.2
"zJessez",1.84,6.80,6.90,5.90,2,1,1,2,4,30,5,13,17,2,2,45,229.93,2111.3
"anaBROLICus",1.98,9.90,9.70,9.30,3,2,3,2,0,50,0,12,23,1,4,52,73.53,2208.3
"krushee",2.64,6.10,5.90,9.50,2,2,0,1,5,50,0,6,19,4,3,49,45.43,1953.5
"778582",2.11,2.20,7.50,13.60,1,1,0,1,7,40,28,5,19,1,4,48,113.78,2067.4
"DoYouEvenVirgin",2.71,2.90,4.10,8.20,0,1,1,0,4,67,3,4,10,0,4,54,60.22,2258.5
"Lee Sin er G",2.60,8.80,6.00,6.80,3,1,6,0,0,50,15,12,15,2,3,47,32.82,2061.8
"halla4allah",4.26,10.30,3.90,6.30,4,0,6,0,0,50,13,9,18,2,2,48,70.43,2054.2
"Wolfslashfox",2.52,8.50,6.20,7.10,0,1,1,8,0,60,7,12,14,4,4,46,49.82,1983.9
"Phroxin",2.84,6.00,6.90,13.60,0,2,0,1,7,60,20,8,24,0,3,57,192.53,2033.7
"souken cat ",1.95,6.20,6.00,5.50,1,2,3,3,1,30,7,8,12,0,3,48,47.28,1859.1
"entarro",3.20,9.00,5.10,7.30,1,4,1,4,0,40,0,11,17,2,4,56,96.98,1980.7
"WillingChase",2.78,6.30,5.10,7.90,3,1,4,2,0,40,0,8,15,3,3,53,28.62,1800.6
"Screw this kid",2.10,1.60,5.10,9.10,0,0,1,5,4,30,16,2,11,0,0,44,66.50,1791.2
"ZxPENTAKILLxZ",1.73,7.20,7.50,5.80,2,1,3,2,2,30,3,9,11,6,4,50,33.35,2090.1
"stealthyjason",3.29,8.40,6.30,12.30,0,0,6,2,2,70,14,11,18,1,5,58,49.47,2034.3
"uthrilla",2.07,6.30,6.90,8.00,0,6,3,0,1,50,4,12,16,2,1,51,115.52,1793.7
"PrismEntity",2.09,1.10,6.50,12.50,0,0,0,0,10,50,12,4,17,2,6,48,37.78,1934.1
"LovableRussian",2.89,4.60,6.20,13.30,0,4,0,1,5,70,6,13,16,2,4,54,147.28,2032.1
"vETv",1.17,4.10,8.10,5.40,5,1,4,0,0,30,2,3,11,3,2,41,15.27,1695.7
"ShoulderToCry",2.93,3.30,4.60,10.20,6,0,1,0,3,50,7,4,16,1,4,48,91.92,1861.8
"DunkinHymens",2.73,4.20,5.10,9.70,0,6,0,1,3,40,2,3,5,1,3,52,67.18,1949.5
"JelloBuns",6.77,3.40,2.60,14.20,7,3,0,0,0,80,12,9,22,2,9,56,88.63,2117.6
"Calfbrah",3.00,7.70,5.50,8.80,6,0,4,0,0,50,9,11,21,2,9,53,63.20,2310
"Polite Heathen",2.24,6.40,5.80,6.60,0,7,1,0,2,40,0,3,8,0,2,49,73.92,2027.3
"OhaiyouUW",3.43,3.90,4.20,10.50,6,4,0,0,0,40,15,7,16,3,4,51,50.35,1973.5
"BLCabeldank",1.93,5.00,6.80,8.10,5,3,2,0,0,40,11,7,14,1,4,45,61.75,2067.1
"GinWuncler",2.79,4.80,5.60,10.80,0,8,1,1,0,50,1,12,23,4,5,60,85.42,1968.3
"SHOCKTOPZZ",3.20,8.00,5.60,9.90,0,5,0,5,0,60,0,18,20,2,6,55,79.97,2118.2
"Graviityy",2.78,7.50,4.10,3.90,8,1,1,0,0,70,8,19,12,6,2,42,66.90,1740.6
"Deft Punk",3.47,6.20,4.50,9.40,0,0,5,5,0,50,0,8,16,4,4,52,54.20,1770.3
"brittanybri",1.90,2.40,7.10,11.10,0,0,0,0,10,30,24,3,14,2,4,47,72.07,2057.4
"EndyX",2.23,9.90,8.60,9.30,2,2,5,1,0,40,3,10,16,4,4,53,62.38,2023.2
"MeganRose1093",1.69,3.60,5.20,5.20,5,0,4,0,1,30,8,14,11,2,1,36,77.27,1957.2
"Murder Sharp",1.68,2.20,9.20,13.30,0,0,0,3,7,20,10,4,20,5,4,51,588.97,2384.6
"Nucka",2.11,6.50,5.70,5.50,4,2,0,4,0,40,1,5,12,0,1,53,63.22,1942.1
"Mario OP",2.60,6.90,6.00,8.70,4,2,2,1,1,40,6,7,14,2,1,55,129.13,2012.4
"Arb0ria",2.54,6.40,9.00,16.50,1,1,1,4,3,60,5,9,22,3,6,55,79.83,2049.7
"LegacyRW",3.31,2.20,4.90,14.00,0,1,0,2,7,50,26,6,13,2,4,52,49.27,2087.7
"IIJRII",2.36,8.70,6.10,5.70,0,0,6,4,0,30,0,7,13,1,2,54,28.43,1927.5
"PrismRevenant",3.39,5.60,4.10,8.30,0,0,4,6,0,60,5,12,16,2,4,49,33.12,1856.3
"chiefrockaa",2.36,6.10,6.10,8.30,0,4,5,1,0,60,0,13,15,4,1,42,77.60,2066.5
"Bazek",2.12,1.50,6.70,12.70,0,0,0,0,10,20,36,4,17,1,3,49,31.62,2196.1
"ZenKen",2.48,5.30,5.00,7.10,5,0,0,5,0,70,0,9,24,5,5,39,137.00,1986.9
"Il Cya Nerd Il",2.31,4.60,6.80,11.10,1,1,4,2,2,50,10,4,13,1,3,56,106.42,2056.2
"Vylxer",1.66,2.60,7.00,9.00,0,0,0,1,9,30,19,6,18,4,2,40,104.53,2137.4
"WarMachine03",1.39,3.30,6.40,5.60,7,2,0,1,0,30,0,6,8,0,1,40,39.70,1810.7
"SpaZtk",2.39,8.90,7.20,8.30,1,0,9,0,0,50,12,3,15,1,2,56,40.60,2190.3
"the red panther",1.88,3.90,9.00,13.00,0,0,0,2,8,60,0,8,16,5,5,52,71.52,1855.8
"TheKeefThief",4.39,2.40,4.10,15.60,0,0,1,0,9,60,30,4,15,3,5,58,131.77,2019.2
"Muchong",2.77,10.20,6.50,7.80,0,1,1,8,0,70,0,16,21,3,2,58,36.08,1867
"Wario OP",2.60,6.30,4.70,5.90,5,3,2,0,0,50,0,7,12,3,3,41,97.03,1779.6
"Vorstef",2.57,5.60,5.60,8.80,5,4,0,1,0,40,17,14,10,0,0,48,158.62,2216.8
"W3az3R1530",3.76,2.80,4.50,14.10,0,1,0,0,9,60,25,5,19,1,3,55,38.67,1947.7
"Namele55Usurper",1.73,3.80,4.10,3.30,0,4,6,0,0,30,9,7,8,1,1,43,33.08,1580.7
"Bulldog21",2.82,8.20,6.00,8.70,0,5,1,4,0,50,0,8,17,3,4,57,86.92,1989.6
"Headhunter8183",2.86,4.90,5.00,9.40,2,6,2,0,0,30,0,8,17,1,2,52,159.17,2151
"sylveke",2.69,1.70,6.50,15.80,0,0,0,2,8,40,13,2,13,3,7,52,53.48,2075.7
"Megeter dune",1.77,7.70,8.40,7.20,0,1,5,4,0,30,9,5,11,2,2,50,38.87,2078.7
"CBS Nemesis",2.90,3.20,5.10,11.60,1,4,1,0,4,50,5,4,18,2,3,50,107.52,1797.7
"BroncosMan94",3.43,7.60,5.10,9.90,2,7,1,0,0,80,19,9,14,2,5,54,202.98,2045
"voggiebear10",2.04,6.60,6.90,7.50,1,5,0,3,1,50,9,10,24,1,3,46,150.65,2097.4
"Three Feet Longd",2.66,2.50,4.70,10.00,1,3,2,1,3,50,9,5,13,1,2,47,80.65,1951.6
"nemotheporo",2.66,6.30,6.40,10.70,2,1,1,5,1,60,26,10,9,1,2,53,46.03,1931
"swagasorausrex",2.26,7.10,7.00,8.70,3,7,0,0,0,50,2,10,26,2,2,48,85.17,2028.5
"Master Glencour",1.41,3.20,7.50,7.40,1,7,2,0,0,20,3,5,10,1,1,42,96.87,1935
"Kreepydude",2.85,5.00,5.90,11.80,0,4,0,3,2,44,8,7,19,0,3,49,75.42,2053.6666666666665
"bloonpopper69",2.48,7.90,6.20,7.50,4,1,4,1,0,50,0,14,15,5,2,50,102.08,1962.4
"WindxPhoenix",1.16,3.50,6.10,3.60,10,0,0,0,0,40,0,8,17,3,4,28,18.57,2021.7
"josh000123",3.50,8.20,4.80,8.60,0,7,1,2,0,40,0,4,16,2,2,55,127.48,2156
"JustTooSmexy",2.18,6.30,5.70,6.10,3,0,4,3,0,50,1,15,16,3,3,42,20.27,1843
"Sepire",4.43,2.70,3.70,13.70,0,0,0,0,10,80,24,5,16,1,3,60,37.47,1784.4
"HAAAA GOT EM",2.39,7.00,5.90,7.10,1,0,4,5,0,30,4,14,14,0,3,55,42.45,1976.5
"Haleybadaily",3.70,5.40,5.70,15.70,0,0,1,3,6,60,9,10,12,2,6,66,57.83,1886.5
"blackbird7089",2.31,0.80,4.90,10.50,1,0,0,0,9,20,5,2,8,2,1,53,29.17,1822.5
"batwingcrunchies",2.71,4.20,5.10,9.60,1,3,2,0,4,50,0,9,11,2,2,51,40.00,1769.5
"bossdan17",1.41,3.90,9.20,9.10,1,0,1,2,6,50,2,5,19,2,4,38,37.15,2040
"Gx3 Chidori",4.33,15.10,4.90,6.10,0,0,8,2,0,60,5,16,16,2,1,61,114.12,1913.6
"Ulrickque",1.31,1.50,7.70,8.60,0,0,0,1,9,40,4,2,15,1,3,39,98.68,1954.9
"Timstonman",3.95,4.50,4.00,11.30,3,1,3,0,3,60,7,4,20,2,2,49,43.28,1901.9
"VaIkyria",2.25,5.40,7.10,10.60,3,3,0,0,4,50,15,9,14,3,1,55,73.48,1871.8
"Armisticeismagic",3.42,6.10,4.00,7.60,3,5,0,2,0,50,16,9,13,3,3,50,107.75,1669.8
"LODDD",2.28,6.80,7.20,9.60,1,4,3,0,2,50,0,14,16,2,4,48,133.78,2155.6
"Hypnagogia",3.93,7.90,4.50,9.80,0,4,6,0,0,60,8,11,17,2,4,58,132.15,1897.4
"SupahDave",2.95,4.10,5.60,12.40,3,6,0,0,1,80,4,15,27,5,5,44,95.05,2129.8
"ANARCHlST",2.82,9.70,5.50,5.80,0,1,3,6,0,80,1,16,18,6,5,46,27.45,1947
"El Jakari",1.33,6.60,9.40,5.90,0,0,5,4,1,40,16,7,13,3,4,54,30.10,1878.1
"Big Clock Sucker",1.75,1.80,7.10,10.60,0,1,0,0,9,40,12,1,14,0,0,47,32.40,1826.3
"Cadenx",2.18,3.90,3.80,4.40,6,0,1,3,0,40,5,8,12,3,1,35,118.17,1822.2
